Date,Close
2015-01-13,871.65
2015-01-14,887.7
2015-01-15,887.85
2015-01-16,919.35
2015-01-19,926.4
2015-01-20,910.2
2015-01-21,915.65
2015-01-22,913.45
2015-01-23,912.25
2015-01-27,924.35
2015-01-28,913.0
2015-01-29,908.55
2015-01-30,905.05
2015-02-02,925.65
2015-02-03,937.25
2015-02-04,913.8
2015-02-05,912.35
2015-02-06,902.35
2015-02-09,855.4
2015-02-10,866.35
2015-02-11,959.4
2015-02-12,933.1
2015-02-13,922.85
2015-02-16,955.9
2015-02-18,990.85
2015-02-19,989.35
2015-02-20,980.05
2015-02-23,989.6
2015-02-24,986.45
2015-02-25,981.7
2015-02-26,962.95
2015-02-27,979.85
2015-02-28,976.0
2015-03-02,977.15
2015-03-03,980.35
2015-03-04,1037.0
2015-03-05,1040.35
2015-03-09,1006.3
2015-03-10,1019.4
2015-03-11,1013.35
2015-03-12,1015.8
2015-03-13,1022.6
2015-03-16,1021.4
2015-03-17,1100.8
2015-03-18,1107.55
2015-03-19,1094.5
2015-03-20,1056.15
2015-03-23,1041.4
2015-03-24,1058.2
2015-03-25,1025.25
2015-03-26,1020.3
2015-03-27,1009.0
2015-03-30,1066.6
2015-03-31,1097.0
2015-04-01,1139.2
2015-04-06,1161.35
2015-04-07,1163.3
2015-04-08,1159.05
2015-04-09,1168.8
2015-04-10,1158.45
2015-04-13,1135.95
2015-04-15,1098.05
2015-04-16,1065.1
2015-04-17,1091.6
2015-04-20,1067.2
2015-04-21,1062.65
2015-04-22,1022.0
2015-04-23,1025.25
2015-04-24,994.45
2015-04-27,929.7
2015-04-28,931.2
2015-04-29,966.3
2015-04-30,980.5
2015-05-04,1001.2
2015-05-05,1026.5
2015-05-06,949.1
2015-05-07,869.2
2015-05-08,881.65
2015-05-11,907.2
2015-05-12,878.9
2015-05-13,914.25
2015-05-14,920.9
2015-05-15,924.55
2015-05-18,940.0
2015-05-19,943.3
2015-05-20,946.0
2015-05-21,934.65
2015-05-22,945.4
2015-05-25,939.9
2015-05-26,947.8
2015-05-27,944.9
2015-05-28,977.25
2015-05-29,1037.15
2015-06-01,1059.05
2015-06-02,1038.3
2015-06-03,1061.35
2015-06-04,1135.95
2015-06-05,1186.1
2015-06-08,1183.95
2015-06-09,1215.95
2015-06-10,1219.25
2015-06-11,1227.7
2015-06-12,1241.95
2015-06-15,1223.0
2015-06-16,1238.15
2015-06-17,1255.25
2015-06-18,1251.05
2015-06-19,1245.65
2015-06-22,1259.8
2015-06-23,1263.55
2015-06-24,1240.4
2015-06-25,1208.1
2015-06-26,1216.75
2015-06-29,1196.5
2015-06-30,1211.0
2015-07-01,1240.45
2015-07-02,1300.95
2015-07-03,1328.3
2015-07-06,1323.3
2015-07-07,1350.35
2015-07-08,1312.2
2015-07-09,1311.5
2015-07-10,1326.4
2015-07-13,1348.1
2015-07-14,1347.35
2015-07-15,1357.0
2015-07-16,1424.7
2015-07-17,1474.1
2015-07-20,1497.05
2015-07-21,1541.6
2015-07-22,1502.95
2015-07-23,1515.05
2015-07-24,1481.9
2015-07-27,1454.2
2015-07-28,1486.95
2015-07-29,1478.55
2015-07-30,1507.75
2015-07-31,1519.6
2015-08-03,1549.9
2015-08-04,1558.5
2015-08-05,1546.8
2015-08-06,1519.95
2015-08-07,1487.55
2015-08-10,1407.7
2015-08-11,1415.1
2015-08-12,1381.15
2015-08-13,1377.0
2015-08-14,1373.3
2015-08-17,1354.1
2015-08-18,1363.45
2015-08-19,1338.45
2015-08-20,1320.65
2015-08-21,1310.95
2015-08-24,1206.9
2015-08-25,1256.1
2015-08-26,1266.8
2015-08-27,1291.2
2015-08-28,1263.75
2015-08-31,1296.9
2015-09-01,1233.35
2015-09-02,1217.9
2015-09-03,1235.5
2015-09-04,1214.75
2015-09-07,1187.05
2015-09-08,1190.4
2015-09-09,1222.15
2015-09-10,1200.65
2015-09-11,1189.65
2015-09-14,1181.45
2015-09-15,1150.5
2015-09-16,1147.05
2015-09-18,1171.35
2015-09-21,1223.95
2015-09-22,1235.8
2015-09-23,1246.8
2015-09-24,1261.85
2015-09-28,1243.4
2015-09-29,1211.7
2015-09-30,1242.6
2015-10-01,1243.8
2015-10-05,1250.1
2015-10-06,1280.75
2015-10-07,1268.15
2015-10-08,1260.4
2015-10-09,1245.8
2015-10-12,1220.85
2015-10-13,1218.85
2015-10-14,1239.15
2015-10-15,1225.3
2015-10-16,1224.7
2015-10-19,1220.15
2015-10-20,1241.35
2015-10-21,1246.8
2015-10-23,1237.65
2015-10-26,1213.9
2015-10-27,1201.35
2015-10-28,1206.9
2015-10-29,1174.95
2015-10-30,1165.55
2015-11-02,1129.4
2015-11-03,1109.1
2015-11-04,1100.1
2015-11-05,1098.05
2015-11-06,1108.65
2015-11-09,1127.55
2015-11-10,1110.65
2015-11-11,1115.2
2015-11-13,1093.3
2015-11-16,1101.7
2015-11-17,1090.1
2015-11-18,1047.7
2015-11-19,1041.8
2015-11-20,1068.85
2015-11-23,1054.15
2015-11-24,1056.8
2015-11-26,1068.05
2015-11-27,1125.5
2015-11-30,1132.65
2015-12-01,1127.7
2015-12-02,1099.6
2015-12-03,1077.65
2015-12-04,1107.8
2015-12-07,1100.25
2015-12-08,1077.6
2015-12-09,1051.7
2015-12-10,1066.4
2015-12-11,1069.55
2015-12-14,1076.4
2015-12-15,1090.7
2015-12-16,1123.1
2015-12-17,1216.9
2015-12-18,1263.0
2015-12-21,1249.85
2015-12-22,1263.15
2015-12-23,1262.1
2015-12-24,1285.9
2015-12-28,1287.65
2015-12-29,1295.35
2015-12-30,1280.8
2015-12-31,1281.1
2016-01-01,1300.7
2016-01-04,1276.0
2016-01-05,1271.9
2016-01-06,1256.4
2016-01-07,1209.4
2016-01-08,1214.75
2016-01-11,1224.5
2016-01-12,1228.55
2016-01-13,1215.45
2016-01-14,1200.55
2016-01-15,1162.8
2016-01-18,1117.15
2016-01-19,1114.1
2016-01-20,1096.5
2016-01-21,1073.05
2016-01-22,1098.9
2016-01-25,1101.75
2016-01-27,1084.35
2016-01-28,1063.35
2016-01-29,1049.4
2016-02-01,1048.0
2016-02-02,1041.65
2016-02-03,1003.2
2016-02-04,996.1
2016-02-05,1028.95
2016-02-08,1037.2
2016-02-09,1011.0
2016-02-10,1000.9
2016-02-11,969.15
2016-02-12,937.95
2016-02-15,983.15
2016-02-16,959.25
2016-02-17,954.55
2016-02-18,940.65
2016-02-19,971.55
2016-02-22,1040.55
2016-02-23,1014.55
2016-02-24,1017.4
2016-02-25,977.95
2016-02-26,952.75
2016-02-29,945.45
2016-03-01,990.2
2016-03-02,1029.5
2016-03-03,1044.75
2016-03-04,1053.25
2016-03-08,1058.55
2016-03-09,1056.1
2016-03-10,1038.0
2016-03-11,1035.5
2016-03-14,1034.65
2016-03-15,1030.25
2016-03-16,1030.85
2016-03-17,1024.7
2016-03-18,1017.9
2016-03-21,1068.75
2016-03-22,1091.5
2016-03-23,1090.9
2016-03-28,1054.75
2016-03-29,1035.55
2016-03-30,1032.95
2016-03-31,1044.1
2016-04-01,1028.45
2016-04-04,1016.6
2016-04-05,975.15
2016-04-06,941.9
2016-04-07,918.7
2016-04-08,888.2
2016-04-11,882.4
2016-04-12,904.85
2016-04-13,941.55
2016-04-18,952.55
2016-04-20,947.2
2016-04-21,932.8
2016-04-22,939.35
2016-04-25,918.1
2016-04-26,931.45
2016-04-27,939.15
2016-04-28,918.95
2016-04-29,920.95
2016-05-02,918.5
2016-05-03,916.15
2016-05-04,897.75
2016-05-05,892.9
2016-05-06,873.0
2016-05-09,908.05
2016-05-10,916.75
2016-05-11,912.95
2016-05-12,916.95
2016-05-13,899.65
2016-05-16,901.0
2016-05-17,902.6
2016-05-18,898.9
2016-05-19,874.85
2016-05-20,862.4
2016-05-23,849.5
2016-05-24,819.35
2016-05-25,817.45
2016-05-26,826.7
2016-05-27,854.25
2016-05-30,884.5
2016-05-31,870.35
2016-06-01,846.15
2016-06-02,841.4
2016-06-03,827.95
2016-06-06,833.5
2016-06-07,835.45
2016-06-08,869.25
2016-06-09,869.0
2016-06-10,863.6
2016-06-13,851.45
2016-06-14,850.3
2016-06-15,848.5
2016-06-16,839.0
2016-06-17,835.75
2016-06-20,867.6
2016-06-21,858.5
2016-06-22,846.7
2016-06-23,843.1
2016-06-24,830.5
2016-06-27,840.8
2016-06-28,840.0
2016-06-29,852.75
2016-06-30,854.1
2016-07-01,876.4
2016-07-04,898.2
2016-07-05,906.2
2016-07-07,893.35
2016-07-08,885.85
2016-07-11,892.35
2016-07-12,885.4
2016-07-13,880.9
2016-07-14,938.7
2016-07-15,942.15
2016-07-18,937.3
2016-07-19,937.95
2016-07-20,960.2
2016-07-21,957.7
2016-07-22,982.45
2016-07-25,983.9
2016-07-26,975.45
2016-07-27,992.15
2016-07-28,1004.05
2016-07-29,1013.7
2016-08-01,1017.35
2016-08-02,1001.05
2016-08-03,973.35
2016-08-04,991.15
2016-08-05,1037.75
2016-08-08,1020.4
2016-08-09,1002.3
2016-08-10,1011.15
2016-08-11,987.1
2016-08-12,992.15
2016-08-16,1009.05
2016-08-17,1022.3
2016-08-18,1027.25
2016-08-19,1039.15
2016-08-22,1020.0
2016-08-23,1024.35
2016-08-24,1033.1
2016-08-25,1037.45
2016-08-26,1056.35
2016-08-29,1059.05
2016-08-30,1066.2
2016-08-31,1065.85
2016-09-01,1066.2
2016-09-02,1079.35
2016-09-06,1066.45
2016-09-07,1082.15
2016-09-08,1082.85
2016-09-09,1073.3
2016-09-12,1046.85
2016-09-14,1025.15
2016-09-15,900.15
2016-09-16,922.05
2016-09-19,909.95
2016-09-20,905.0
2016-09-21,899.65
2016-09-22,910.9
2016-09-23,914.95
2016-09-26,919.0
2016-09-27,904.55
2016-09-28,908.85
2016-09-29,874.85
2016-09-30,876.05
2016-10-03,901.75
2016-10-04,910.15
2016-10-05,903.35
2016-10-06,912.25
2016-10-07,908.25
2016-10-10,906.55
2016-10-13,912.3
2016-10-14,945.5
2016-10-17,927.2
2016-10-18,933.65
2016-10-19,932.1
2016-10-20,940.55
2016-10-21,927.85
2016-10-24,928.0
2016-10-25,935.1
2016-10-26,914.9
2016-10-27,920.65
2016-10-28,941.05
2016-10-30,939.4
2016-11-01,924.9
2016-11-02,914.9
2016-11-03,891.55
2016-11-04,877.45
2016-11-07,887.45
2016-11-08,909.65
2016-11-09,869.95
2016-11-10,909.05
2016-11-11,887.7
2016-11-15,863.15
2016-11-16,863.45
2016-11-17,821.65
2016-11-18,821.8
2016-11-21,807.85
2016-11-22,785.05
2016-11-23,786.05
2016-11-24,786.3
2016-11-25,805.05
2016-11-28,825.6
2016-11-29,837.5
2016-11-30,843.05
2016-12-01,830.65
2016-12-02,827.95
2016-12-05,839.5
2016-12-06,873.0
2016-12-07,863.55
2016-12-08,915.4
2016-12-09,927.4
2016-12-12,906.05
2016-12-13,912.3
2016-12-14,897.35
2016-12-15,926.65
2016-12-16,916.55
2016-12-19,914.6
2016-12-20,906.2
2016-12-21,924.7
2016-12-22,963.7
2016-12-23,971.55
2016-12-26,950.25
2016-12-27,975.7
2016-12-28,974.4
2016-12-29,986.05
2016-12-30,1000.6
